Starting Point,Ending Point,Bus Name,Bus Type,Departing Time,Reaching Time,Duration,Star Rating,Price,Seat Availability,Bus Type (Categorized)
Kolkata,Durgapur (West Bengal),Tulsi Travel,NON A/C Seater / Sleeper (2+2),02:45 PM,05:00 PM,02h 15m,3.2,899,61,A/C Seater/Sleeper
Kolkata,Arambagh (West Bengal),WBTC (CTC) KOLKATA - JOYRAMBATI - BISHNUPUR - 123|06:00,Non AC Seater (2+3),06:00 AM,09:00 AM,03h 00m,3.8,69,49,Unknown A/C Seater
Kolkata,Arambagh (West Bengal),BASUNDHARA TRAVELS,Non AC Seater (2+3),07:35 AM,10:10 AM,02h 35m,3.4880152239047697,92,16,Unknown A/C Seater
Digha,Kolkata,SBSTC-DIGHA - KOLKATA - 05:30 (KALNA DEPOT) - 3646,Non AC Seater (2+3),05:30 AM,10:00 AM,04h 30m,3.5,155,37,Unknown A/C Seater
Digha,Kolkata,SBSTC-DIGHA - BARASAT - 06:00 (DIGHA DEPOT) - 853,Non AC Seater (2+3),06:00 AM,10:30 AM,04h 30m,4.1,155,25,Unknown A/C Seater
Digha,Kolkata,SBSTC-DIGHA - KOLKATA - 06:30 (KHRP DEPOT) - 2776,Non AC Seater (2+3),06:30 AM,11:00 AM,04h 30m,3.2,155,43,Unknown A/C Seater
Digha,Kolkata,SBSTC-DIGHA - KOLKATA - 07:20 (MID DEPOT) - 3149,Non AC Seater (2+3),07:20 AM,11:50 AM,04h 30m,3.5,155,52,Unknown A/C Seater
Digha,Kolkata,SBSTC-DIGHA - KARUNAMOYEE - VIA DUNLOP - 07:30 (DIGHA) - 3837,Non AC Seater (2+3),07:30 AM,12:30 PM,05h 00m,4.4,170,34,Unknown A/C Seater
Digha,Kolkata,SBSTC-DIGHA - KOLKATA - 07:40 (KALNA DEPOT) - 3825,Non AC Seater (2+3),07:40 AM,12:10 PM,04h 30m,2.6,155,52,Unknown A/C Seater
Digha,Kolkata,SBSTC-DIGHA - GARIA - VIA - CONTAI - 08:10 - 507,Non AC Seater (2+3),08:10 AM,01:40 PM,05h 30m,3.6,162,44,Unknown A/C Seater
Digha,Kolkata,SBSTC-DIGHA - KOLKATA - 08:35 (MID DEPOT) - 3157,Non AC Seater (2+3),08:35 AM,01:05 PM,04h 30m,3.2,155,52,Unknown A/C Seater
Digha,Kolkata,SBSTC-DIGHA - GARIA - 09:25 (DIGHA DEPOT) - 3753,Non AC Seater (2+3),09:25 AM,01:55 PM,04h 30m,3.8,155,45,Unknown A/C Seater
Digha,Kolkata,SBSTC-DIGHA - HABRA - 10:00 (DIG DEPOT) - 3700,Non AC Seater (2+3),10:00 AM,02:30 PM,04h 30m,3.8,155,38,Unknown A/C Seater
Digha,Kolkata,SBSTC-DIGHA - BARASAT - 10:20 - 508,Non AC Seater (2+3),10:20 AM,02:50 PM,04h 30m,3.3,155,37,Unknown A/C Seater
Digha,Kolkata,SBSTC-DIGHA - GARIA - 10:30 (DIGHA DEPOT) - 2680,Non AC Seater (2+3),10:30 AM,04:00 PM,05h 30m,3.9,162,46,Unknown A/C Seater
Digha,Kolkata,SBSTC-DIGHA - BELGHARIA - 10:40 (BEL DEPOT) - 1363,Non AC Seater (2+3),10:40 AM,03:40 PM,05h 00m,3.3,155,52,Unknown A/C Seater
Digha,Kolkata,SBSTC-DIGHA - KOLKATA - 11:10 (HWH DEPOT) - 536,Non AC Seater (2+3),11:10 AM,03:40 PM,04h 30m,2.4,155,52,Unknown A/C Seater
Digha,Kolkata,SBSTC-DIGHA - BELGHARIA - 11:15 (BEL DEPOT) - 3713,Non AC Seater (2+3),11:15 AM,04:15 PM,05h 00m,4.2,155,52,Unknown A/C Seater
Digha,Kolkata,SBSTC-DIGHA - THAKURPUKUR - 11:20 (DIGHA DEPOT) - 775,Non AC Seater (2+3),11:20 AM,12:00 AM,12h 40m,3.5,170,48,Unknown A/C Seater
Digha,Kolkata,SBSTC-DIGHA - BADAMTALA - 11:30 (BEL DEPOT) - 514,Non AC Seater (2+3),11:30 AM,04:30 PM,05h 00m,2.7,154,52,Unknown A/C Seater
Digha,Kolkata,SBSTC-DIGHA - FALTA - VIA - KOLKATA - 11:35 (FALTA DEPOT - 3703,Non AC Seater (2+3),11:35 AM,04:05 PM,04h 30m,2.8,155,52,Unknown A/C Seater
Digha,Kolkata,SBSTC-DIGHA - KOLKATA - 11:50 (HWH DEPOT) - 1354,Non AC Seater (2+3),11:50 AM,04:20 PM,04h 30m,3.2,155,52,Unknown A/C Seater
Digha,Kolkata,SBSTC-DIGHA - BELGHORIA - 12:00 (BEL DEPOT) - 537,Non AC Seater (2+3),12:00 PM,04:30 PM,04h 30m,4.2,153,52,Unknown A/C Seater
Digha,Kolkata,SBSTC-DIGHA - GARIA - VIA - CONTAI - 12:10 - 773,Non AC Seater (2+3),12:10 PM,05:40 PM,05h 30m,3.5,162,46,Unknown A/C Seater
Digha,Kolkata,SBSTC-DIGHA - BARASAT - A/C - 12:15 (DIGHA DEPOT) - 688,AC Seater (2+2),12:15 PM,04:45 PM,04h 30m,3.0,310,20,Unknown A/C Seater
Digha,Kolkata,SBSTC-DIGHA - BIRATI - 12:20 (BEL DEPOT) - 772,Non AC Seater (2+3),12:20 PM,05:20 PM,05h 00m,3.5,155,52,Unknown A/C Seater
Digha,Kolkata,SBSTC-DIGHA - FALTA - VIA - KOLKATA - 12:35 (FALTA DEPOT - 3705,Non AC Seater (2+3),12:35 PM,12:00 AM,11h 25m,3.5,160,52,Unknown A/C Seater
Digha,Kolkata,SBSTC-DIGHA - NAIHATI - 12:40 (BEL DEPOT) - 3693,Non AC Seater (2+3),12:40 PM,05:40 PM,05h 00m,4.8,154,48,Unknown A/C Seater
Digha,Kolkata,SBSTC-DIGHA - KOLKATA - 12:50 (HOWRAH) - 829,Non AC Seater (2+3),12:50 PM,05:20 PM,04h 30m,3.3,155,52,Unknown A/C Seater
Digha,Kolkata,SBSTC-DIGHA - BELGHARIA - A/C - 13:00 (BEL DEPOT) - 1577,AC Seater (2+2),01:00 PM,06:00 PM,05h 00m,4.1,310,19,Unknown A/C Seater
Digha,Kolkata,SBSTC-DIGHA - BARUIPUR - 13:00 (DIGHA DEPOT) - 515,Non AC Seater (2+3),01:00 PM,06:30 PM,05h 30m,2.5,162,38,Unknown A/C Seater
Digha,Kolkata,SBSTC-DIGHA - DUMDUM - 13:10 VIA - DUNLOP - (BEL DEPOT) - 525,Non AC Seater (2+3),01:10 PM,05:40 PM,04h 30m,4.9,155,48,Unknown A/C Seater
Digha,Kolkata,SBSTC-DIGHA - KHARDAH - 13:20 (BEL DEPOT) - 521,Non AC Seater (2+3),01:20 PM,06:20 PM,05h 00m,2.2,154,49,Unknown A/C Seater
Digha,Kolkata,SBSTC-DIGHA - FALTA - VIA - KOLKATA - 13:20 (FALTA DEPOT - 518,Non AC Seater (2+3),01:20 PM,12:00 AM,10h 40m,3.5,160,52,Unknown A/C Seater
Digha,Kolkata,SBSTC-DIGHA - KOLKATA - A/C - SPL - 13:30 (HWH DEPOT) - 1904,AC Seater (2+2),01:30 PM,06:00 PM,04h 30m,3.5,310,37,Unknown A/C Seater
Digha,Kolkata,SBSTC-DIGHA - KOLKATA - 13:30 (HWH DEPOT) - 1811,Non AC Seater (2+3),01:30 PM,06:00 PM,04h 30m,3.2,155,52,Unknown A/C Seater
Digha,Kolkata,SBSTC-DIGHA - HABRA - 13:40 (DIGHA DEPOT) - 522,Non AC Seater (2+3),01:40 PM,06:10 PM,04h 30m,3.5,155,41,Unknown A/C Seater
Digha,Kolkata,SBSTC-DIGHA - FALTA - VIA - KOLKATA - 13:45 - 513,Non AC Seater (2+3),01:45 PM,06:15 PM,04h 30m,3.2,155,52,Unknown A/C Seater
Digha,Kolkata,SBSTC-DIGHA - KARUNAMOYEE - 13:50 (BEL DEPOT) - 1446,Non AC Seater (2+3),01:50 PM,06:20 PM,04h 30m,2.8,155,49,Unknown A/C Seater
Digha,Kolkata,SBSTC-DIGHA - NEW BARRACKPUR - 14:00 (BEL DEPOT) - 1698,Non AC Seater (2+3),02:00 PM,06:30 PM,04h 30m,1.9,153,52,Unknown A/C Seater
Digha,Kolkata,SBSTC-DIGHA - NAIHATI - 14:10 (BEL DEPOT) - 3694,Non AC Seater (2+3),02:10 PM,07:10 PM,05h 00m,3.8,154,49,Unknown A/C Seater
Digha,Kolkata,SBSTC-DIGHA - BARASAT - 14:20 (DIGHA DEPOT) - 516,Non AC Seater (2+3),02:20 PM,06:50 PM,04h 30m,4.1,155,43,Unknown A/C Seater
Digha,Kolkata,SBSTC-DIGHA - KARUNAMOYEE - VIA - KOLKATA - 14:25 (VOLVO - 3708,Volvo AC Seater (2+2),02:25 PM,06:55 PM,04h 30m,4.0,410,53,Unknown A/C Seater
Digha,Kolkata,SBSTC-DIGHA - THAKURPUR - 14:30 (DIG DEPOT) - 839,Non AC Seater (2+3),02:30 PM,07:00 PM,04h 30m,3.0,155,37,Unknown A/C Seater
Digha,Kolkata,SBSTC-DIGHA - GARIA - VIA - KOLKATA - 14:40 (FALTA DEPOT - 3489,Non AC Seater (2+3),02:40 PM,08:10 PM,05h 30m,2.7,162,52,Unknown A/C Seater
Digha,Kolkata,SBSTC-DIGHA - GARIA - A/C - 14:50 (DIG DEPOT) - 735,AC Seater (2+2),02:50 PM,07:20 PM,04h 30m,2.5,310,20,Unknown A/C Seater
Digha,Kolkata,SBSTC-DIGHA - GARIA - VIA - KOLKATA - 15:10 - 734,Non AC Seater (2+3),03:10 PM,08:40 PM,05h 30m,3.7,162,50,Unknown A/C Seater
Digha,Kolkata,SBSTC-DIGHA - KARUNAMOYEE - VIA DUNLOP - 15:20 (DIGHA) - 3244,Non AC Seater (2+3),03:20 PM,08:20 PM,05h 00m,3.6,170,52,Unknown A/C Seater
Digha,Kolkata,SBSTC-DIGHA - GARIA - VIA - KOLKATA - 16:40 (FALTA DEPOT - 3704,Non AC Seater (2+3),04:40 PM,09:10 PM,04h 30m,3.8,155,46,Unknown A/C Seater
Digha,Kolkata,SBSTC-DIGHA - KOLKATA - 17:15 (DIGHA DEPOT) - 1158,Non AC Seater (2+3),05:15 PM,09:45 PM,04h 30m,3.5,155,52,Unknown A/C Seater
Digha,Kolkata,WBTC (CTC) HABRA-DIGHA via Esplanade - 176|04:00,Non AC Seater (2+3),04:00 AM,08:15 AM,04h 15m,3.5,145,17,Unknown A/C Seater
Digha,Kolkata,WBTC (CTC) BARASAT-DIGHA via Bally - 38|04:45,Non AC Seater (2+3),04:45 AM,09:10 AM,04h 25m,3.4,146,29,Unknown A/C Seater
Digha,Kolkata,WBTC (CTC) Belgachia - Digha via Esplanade - 51|06:00,Non AC Seater (2+3),06:00 AM,11:15 AM,05h 15m,3.7,155,47,Unknown A/C Seater
Digha,Kolkata,WBTC (CTC) Belgachia - Digha via Esplanade - 51|07:45,Non AC Seater (2+3),07:45 AM,12:00 PM,04h 15m,2.2,145,48,Unknown A/C Seater
Digha,Kolkata,WBTC (CTC) Belgachia - Digha via Esplanade - 51|08:30,Non AC Seater (2+3),08:30 AM,12:55 PM,04h 25m,3.4,145,48,Unknown A/C Seater
Digha,Kolkata,WBTC (CTC) Kolkata - Digha - 124|09:25,Non AC Seater (2+3),09:25 AM,01:40 PM,04h 15m,3.9,145,48,Unknown A/C Seater
Digha,Kolkata,WBTC (CTC) Khidderpur - Digha - 97|09:40,Non AC Seater (2+3),09:40 AM,01:55 PM,04h 15m,2.7,145,42,Unknown A/C Seater
Digha,Kolkata,WBTC (CTC) HABRA-DIGHA via Bally - 26|10:00,Non AC Seater (2+3),10:00 AM,02:15 PM,04h 15m,3.0,146,31,Unknown A/C Seater
Digha,Kolkata,"WBTC (CTC) BARASAT-DIGHA via Esplanade, Karunamoyee,Airport - 206|10:15",Non AC Seater (2+3),10:15 AM,02:45 PM,04h 30m,2.3,156,47,Unknown A/C Seater
Digha,Kolkata,WBTC (CTC) HABRA-DIGHA via Bally - 26|10:40,Non AC Seater (2+3),10:40 AM,02:55 PM,04h 15m,3.9,146,50,Unknown A/C Seater
Digha,Kolkata,WBTC (CTC) HABRA-DIGHA via Bally - 26|11:30,Non AC Seater (2+3),11:30 AM,03:45 PM,04h 15m,4.3,146,51,Unknown A/C Seater
Digha,Kolkata,WBTC (CTC) Belgachia - Digha via Esplanade - 51|11:45,Non AC Seater (2+3),11:45 AM,04:45 PM,05h 00m,3.7,155,42,Unknown A/C Seater
Digha,Kolkata,WBTC (CTC) Belgachia - Digha via Esplanade - 51|12:15,Non AC Seater (2+3),12:15 PM,05:30 PM,05h 15m,3.7,155,48,Unknown A/C Seater
Digha,Kolkata,WBTC (CTC) HABRA - DIGHA (AC-VOLVO) - 89|12:30,Volvo AC Seater (2+2),12:30 PM,03:45 PM,03h 15m,4.3,380,28,Unknown A/C Seater
Digha,Kolkata,WBTC (CTC) HABRA-DIGHA via Bally - 26|12:50,Non AC Seater (2+3),12:50 PM,05:05 PM,04h 15m,2.0,146,45,Unknown A/C Seater
Digha,Kolkata,WBTC (CTC) BARASAT-DIGHA (AC-VOLVO) - 28|13:10,Volvo AC Seater (2+2),01:10 PM,05:25 PM,04h 15m,4.3,370,40,Unknown A/C Seater
Digha,Kolkata,WBTC (CTC) HABRA-DIGHA via Bally - 26|13:25,Non AC Seater (2+3),01:25 PM,05:40 PM,04h 15m,4.5,146,41,Unknown A/C Seater
Digha,Kolkata,WBTC (CTC) Barasat-Digha Via Bally (AC VOLVO) - 201|14:00,Volvo AC Seater (2+2),02:00 PM,05:30 PM,03h 30m,4.1,380,34,Unknown A/C Seater
Digha,Kolkata,"WBTC (CTC) BARASAT-DIGHA via Esplanade, Karunamoyee,Airport - 206|14:15",Non AC Seater (2+3),02:15 PM,06:30 PM,04h 15m,3.7,156,47,Unknown A/C Seater
Digha,Kolkata,WBTC (CTC) Joka - Tollygunge - Digha - 99|14:30,Non AC Seater (2+3),02:30 PM,08:45 PM,06h 15m,3.7,157,45,Unknown A/C Seater
Digha,Kolkata,WBTC (CTC) HABRA-DIGHA via Bally - 26|14:50,Non AC Seater (2+3),02:50 PM,07:05 PM,04h 15m,4.2,146,36,Unknown A/C Seater
Digha,Kolkata,WBTC (CTC) Khidderpur - Digha - 97|15:00,Non AC Seater (2+3),03:00 PM,08:00 PM,05h 00m,3.7,151,49,Unknown A/C Seater
Digha,Kolkata,WBTC (CTC) Joka - Tollygunge - Digha - 99|15:30,Non AC Seater (2+3),03:30 PM,09:30 PM,06h 00m,3.7,157,49,Unknown A/C Seater
Digha,Kolkata,WBTC (CTC) Tollygunge - Digha - 200|16:30,Non AC Seater (2+3),04:30 PM,08:45 PM,04h 15m,3.4,145,49,Unknown A/C Seater
Digha,Kolkata,West bengal transport corporation - 75458,Non AC Seater (2+3),05:00 AM,09:20 AM,04h 20m,3.5,145,4,Unknown A/C Seater
Digha,Kolkata,West bengal transport corporation - 74675,Non AC Seater (2+3),06:15 AM,10:30 AM,04h 15m,3.3,145,14,Unknown A/C Seater
Digha,Kolkata,West bengal transport corporation - 158794,Non AC Seater (2+3),06:50 AM,12:30 PM,05h 40m,3.3,160,26,Unknown A/C Seater
Digha,Kolkata,West bengal transport corporation - 74747,Non AC Seater (2+3),11:00 AM,03:30 PM,04h 30m,2.6,145,23,Unknown A/C Seater
Digha,Kolkata,Express Line,Volvo 9600 Multi Axle Semi-Sleeper (2+2),01:45 PM,06:15 PM,04h 30m,4.7,299,36,Unknown A/C Sleeper
Digha,Kolkata,Express Line,Volvo A/C Seater (2+2),10:25 AM,03:20 PM,04h 55m,4.5,359,20,A/C Seater
Digha,Kolkata,Shyamoli Paribahan Pvt Ltd,Volvo A/C Seater (2+2),01:30 PM,06:25 PM,04h 55m,4.3,360,14,A/C Seater
Digha,Kolkata,Greenline,Volvo A/C Seater (2+2),01:30 PM,06:15 PM,04h 45m,4.4,300,12,A/C Seater
Digha,Kolkata,Shyamoli Paribahan Pvt Ltd,VE A/C Seater (2+2),09:50 AM,03:20 PM,05h 30m,4.1,400,9,A/C Seater
Digha,Kolkata,Shyamoli Paribahan Pvt Ltd,VE A/C Seater (2+2),01:45 PM,06:55 PM,05h 10m,4.0,400,20,A/C Seater
Digha,Kolkata,Mayuri Express,AC Seater (2+2),10:30 AM,03:30 PM,05h 00m,4.0,340,10,Unknown A/C Seater
Digha,Kolkata,Greenline,Volvo A/C Seater (2+2),01:40 PM,06:25 PM,04h 45m,4.3,300,21,A/C Seater
Digha,Kolkata,Mayuri Express,A/C Seater (2+3),11:15 AM,04:00 PM,04h 45m,4.3,260,30,A/C Seater
Digha,Kolkata,Royal Cruiser,Volvo A/C Seater (2+2),01:00 PM,05:30 PM,04h 30m,3.9,474,33,A/C Seater
Digha,Kolkata,Rubi Paribahan  ,Volvo 9600 A/C Seater/Sleeper (2+1),12:50 PM,05:50 PM,05h 00m,4.1,299,56,A/C Seater/Sleeper
Digha,Kolkata,Santosh Bus Service,A/C Seater Push Back (2+3),11:25 AM,03:40 PM,04h 15m,3.6,481,10,A/C Seater
Digha,Kolkata,Maa Chandi Travels,A/C Seater / Sleeper (2+2),02:30 PM,07:10 PM,04h 40m,3.7,400,9,A/C Seater/Sleeper
Digha,Kolkata,Monikanchan Bus Service,A/C Seater (2+3),01:30 PM,05:45 PM,04h 15m,3.8,375,18,A/C Seater
Digha,Kolkata,Samanta Travels,A/C Seater (2+3),02:30 PM,07:20 PM,04h 50m,3.0,285,11,A/C Seater
Digha,Kolkata,Snemita Parisheba(Santosh),AC Seater (2+3),11:30 AM,03:40 PM,04h 10m,4.2,352,17,Unknown A/C Seater
Digha,Kolkata,Sneha Gold Bus Service,A/C Seater (2+3),04:30 PM,09:30 PM,05h 00m,4.8,300,4,A/C Seater
Digha,Kolkata,City Express (Angel),AC Seater (2+3),01:50 PM,06:30 PM,04h 40m,4.2,370,31,Unknown A/C Seater
Digha,Kolkata,City Express (Shinjini),AC Seater (2+3),10:45 PM,04:10 AM,05h 25m,3.8,320,25,Unknown A/C Seater
Digha,Kolkata,Santosh Bus Service,A/C Seater Push Back (2+3),10:30 AM,03:30 PM,05h 00m,3.2,299,25,A/C Seater
Digha,Kolkata,Snemita Parisheba(SNEHA GOLD),AC Seater (2+3),04:40 PM,09:10 PM,04h 30m,3.1,352,46,Unknown A/C Seater
Digha,Kolkata,Santosh Bus Service,A/C Seater Push Back (2+3),11:30 AM,03:55 PM,04h 25m,3.2,323,29,A/C Seater
Digha,Kolkata,Parameswar Travels,A/C Seater Push Back (2+3),09:30 AM,02:15 PM,04h 45m,3.0,285,51,A/C Seater
Digha,Kolkata,Haimanti Bus Service,AC Seater (2+3),05:40 AM,10:30 AM,04h 50m,3.4,230,4,Unknown A/C Seater
Digha,Kolkata,Snemita Parisheba (Santosh),AC Seater (2+3),10:30 AM,03:10 PM,04h 40m,4.4,257,31,Unknown A/C Seater
Digha,Kolkata,Ankita Paribahan(Atithi),A/C Seater Push Back (2+3),12:15 PM,04:45 PM,04h 30m,3.3,352,39,A/C Seater
Digha,Kolkata,Monikanchan Bus Service,A/C Seater (2+3),12:20 PM,04:40 PM,04h 20m,3.7,375,13,A/C Seater
Digha,Kolkata,City Express,AC Seater (2+3),11:35 AM,04:25 PM,04h 50m,3.9,370,20,Unknown A/C Seater
Digha,Kolkata,Ankita Paribahan(Atithi),A/C Seater (2+3),10:45 AM,03:45 PM,05h 00m,3.8,399,41,A/C Seater
Digha,Kolkata,Sree Jagannath Travels,A/C Seater Push Back (2+3),03:00 PM,08:00 PM,05h 00m,3.4,278,24,A/C Seater
Digha,Kolkata,Snemita Paribahan,AC Seater (2+3),11:10 AM,03:35 PM,04h 25m,3.0,370,2,Unknown A/C Seater
Digha,Kolkata,Snemita Paribahan(Jackson),AC Seater (2+2),01:40 PM,06:30 PM,04h 50m,3.8,370,24,Unknown A/C Seater
Digha,Kolkata,Santosh Bus Service,A/C Seater Push Back (2+3),10:55 AM,02:45 PM,03h 50m,3.2,352,3,A/C Seater
Digha,Kolkata,Satya Paribahan,A/C Seater (2+3),11:00 PM,03:45 AM,04h 45m,2.9,399,37,A/C Seater
Digha,Kolkata,Snemita Parisheba(Santosh),AC Seater (2+3),11:30 AM,04:10 PM,04h 40m,3.4,352,36,Unknown A/C Seater
Digha,Kolkata,Snemita Paribahan (Shinjini),AC Seater (2+3),11:35 PM,03:45 AM,04h 10m,3.1,420,29,Unknown A/C Seater
Digha,Kolkata,Snemita Paribahan(Shinjini),A/C Seater (2+3),10:45 PM,04:10 AM,05h 25m,2.7,320,30,A/C Seater
Digha,Kolkata,Santosh Bus Service,A/C Seater Push Back (2+3),04:30 AM,09:00 AM,04h 30m,3.8,287,8,A/C Seater
Digha,Kolkata,Parameswar Travels,A/C Seater Push Back (2+3),08:00 PM,01:35 AM,05h 35m,3.4,302,20,A/C Seater
Digha,Kolkata,Snemita Paribahan(Snemita),AC Seater (2+3),11:45 AM,04:25 PM,04h 40m,2.6,370,41,Unknown A/C Seater
Digha,Kolkata,Snemita Paribahan(SHINJINI),A/C Seater (2+3),04:00 PM,08:30 PM,04h 30m,2.5,370,30,A/C Seater
Digha,Kolkata,Snemita Parisheba (Santosh),AC Seater (2+3),10:55 AM,03:30 PM,04h 35m,3.0,257,33,Unknown A/C Seater
Digha,Kolkata,Snemita Pariseba(Samanta),AC Seater (2+3),09:10 AM,01:45 PM,04h 35m,3.1,352,41,Unknown A/C Seater
Digha,Kolkata,Haimanti Bus Service,AC Seater (2+3),09:50 AM,03:15 PM,05h 25m,3.3,350,20,Unknown A/C Seater
Digha,Kolkata,Tara Ma Paribahan,Non AC Seater (2+3),04:55 AM,10:00 AM,05h 05m,3.4880152239047697,220,54,Unknown A/C Seater
Digha,Kolkata,Tara Ma Paribahan,Non AC Seater (2+3),01:00 PM,06:00 PM,05h 00m,3.4880152239047697,220,54,Unknown A/C Seater
Digha,Kolkata,City Express (Maa Gouri),AC Seater (2+3),04:57 AM,09:25 AM,04h 28m,3.0,370,26,Unknown A/C Seater
Digha,Kolkata,Ankita Paribahan(Parameswar),AC Seater (2+2),10:20 AM,02:40 PM,04h 20m,2.9,380,38,Unknown A/C Seater
Digha,Kolkata,Snemita Paribahan,AC Seater (2+3),11:35 AM,04:25 PM,04h 50m,2.8,370,17,Unknown A/C Seater
Digha,Kolkata,Ankita Paribahan (Haimanti),A/C Seater Push Back (2+3),06:00 AM,10:30 AM,04h 30m,2.7,389,41,A/C Seater
Digha,Kolkata,Ankita Paribahan (Maity Motor),A/C Seater Push Back (2+3),01:05 PM,05:30 PM,04h 25m,2.5,352,40,A/C Seater
Digha,Kolkata,Parameswar Travels,A/C Seater Push Back (2+3),06:10 PM,11:15 PM,05h 05m,2.7,302,31,A/C Seater
Digha,Kolkata,City Express (Snemita),AC Seater (2+3),11:10 AM,03:30 PM,04h 20m,3.0,370,21,Unknown A/C Seater
Digha,Kolkata,Snemita Paribahan(Maa Chandi),A/C Push Back (2+3),12:10 PM,04:45 PM,04h 35m,3.2,370,35,A/C Unknown Type
Digha,Kolkata,Snemita Parisheba (Manikanchan),AC Seater (2+3),12:20 PM,04:45 PM,04h 25m,2.8,352,10,Unknown A/C Seater
Digha,Kolkata,City Express (Shinjini),AC Seater (2+3),03:20 PM,07:55 PM,04h 35m,2.2,370,25,Unknown A/C Seater
Digha,Kolkata,Snemita Paribahan,Non AC Seater (2+3),10:30 AM,03:00 PM,04h 30m,2.3,230,36,Unknown A/C Seater
Digha,Kolkata,Snemita Paribahan (SHINJINI),A/C Seater (2+3),11:15 AM,03:45 PM,04h 30m,2.4,320,26,A/C Seater
Digha,Kolkata,Snemita Parisheba(Santosh),A/C Seater Push Back (2+3),11:00 PM,04:20 AM,05h 20m,2.2,352,25,A/C Seater
Digha,Kolkata,Parameswar Travels,A/C Seater Push Back (2+3),11:45 AM,04:20 PM,04h 35m,1.3,243,26,A/C Seater
Digha,Kolkata,Parameswar Travels,A/C Seater Push Back (2+2),10:20 AM,03:10 PM,04h 50m,1.8,257,16,A/C Seater
Digha,Kolkata,Monikanchan Bus Service,Non AC Seater (2+3),11:40 AM,04:15 PM,04h 35m,2.9,215,47,Unknown A/C Seater
Digha,Kolkata,Snemita Paribahan(Maa Gauri Gold),AC Seater (2+3),04:57 AM,09:30 AM,04h 33m,1.8,370,25,Unknown A/C Seater
Digha,Kolkata,Aradhana Travels,A/C Seater / Sleeper (2+2),06:35 PM,11:00 PM,04h 25m,1.4,475,20,A/C Seater/Sleeper
Digha,Kolkata,Snemita Paribahan (City Service),A/C Push Back (2+3),07:25 AM,12:10 PM,04h 45m,2.2,320,25,A/C Unknown Type
Digha,Kolkata,Sagufta Travels(Atithi),A/C Seater Push Back (2+3),01:35 PM,06:30 PM,04h 55m,2.2,299,15,A/C Seater
Digha,Kolkata,Snemita Paribahan (Sagar Kanya),AC Seater (2+3),10:20 AM,02:55 PM,04h 35m,2.0,370,41,Unknown A/C Seater
Digha,Kolkata,Parameswar Travels,A/C Seater Push Back (2+3),06:25 AM,11:10 AM,04h 45m,1.4,340,31,A/C Seater
Digha,Kolkata,Ankita Paribahan (Tejas),A/C Executive (2+3),02:20 PM,06:50 PM,04h 30m,2.2,352,41,A/C Unknown Type
Digha,Kolkata,City Express (Shinjini),AC Seater (2+3),04:00 PM,08:30 PM,04h 30m,1.6,370,26,Unknown A/C Seater
Digha,Kolkata,Bengal Surface Transport,A/C Seater Push Back (2+3),06:40 AM,11:30 AM,04h 50m,1.4,385,31,A/C Seater
Digha,Kolkata,Snemita Paribahan (Angel),AC Seater (2+3),01:50 PM,06:30 PM,04h 40m,1.8,370,25,Unknown A/C Seater
Digha,Kolkata,Parameswar Travels,A/C Seater Push Back (2+3),11:15 AM,04:00 PM,04h 45m,1.2,257,26,A/C Seater
Digha,Kolkata,The Joy Ride,A/C Seater / Sleeper (2+2),09:15 PM,02:30 AM,05h 15m,3.8,650,58,A/C Seater/Sleeper
Digha,Kolkata,Santosh Bus Service,A/C Seater (2+3),08:30 AM,12:50 PM,04h 20m,3.4,279,27,A/C Seater
Digha,Kolkata,Sree Jagannath Travels,A/C Seater Push Back (2+3),02:10 PM,07:00 PM,04h 50m,3.4,278,23,A/C Seater
Digha,Kolkata,City Express (Snemita),AC Seater (2+3),11:45 AM,04:25 PM,04h 40m,3.4,370,20,Unknown A/C Seater
Digha,Kolkata,City Express (Jackson),AC Seater (2+2),01:40 PM,06:15 PM,04h 35m,3.2,270,20,Unknown A/C Seater
Digha,Kolkata,City Express (Maa Chandi),A/C Executive (2+3),07:30 AM,12:05 PM,04h 35m,3.2,320,26,A/C Unknown Type
Digha,Kolkata,City Express (Maa Gauri),AC Seater (2+3),05:45 AM,10:10 AM,04h 25m,3.2,370,11,Unknown A/C Seater
Digha,Kolkata,City Express (Maa Chandi),A/C Executive (2+3),12:10 PM,04:45 PM,04h 35m,3.2,370,26,A/C Unknown Type
Digha,Kolkata,Snemita Pariseba(Santosh),AC Seater (2+3),08:40 AM,01:20 PM,04h 40m,3.0,352,41,Unknown A/C Seater
Digha,Kolkata,Rudraksha City Service,A/C Seater (2+3),01:00 PM,05:20 PM,04h 20m,3.1,400,60,A/C Seater
Digha,Kolkata,Snemita Parisheba(Santosh),A/C Seater Push Back (2+3),11:30 PM,04:30 AM,05h 00m,3.1,352,45,A/C Seater
Digha,Kolkata,Ankita Paribahan(Janhabi),A/C Seater Push Back (2+3),08:50 AM,01:25 PM,04h 35m,3.0,296,31,A/C Seater
Digha,Kolkata,Samanta Travels,A/C Seater (2+3),09:00 AM,01:40 PM,04h 40m,3.0,285,20,A/C Seater
Digha,Kolkata,Ankita Paribahan,A/C Seater (2+3),11:40 AM,04:30 PM,04h 50m,3.0,380,36,A/C Seater
